"pitcher","pithand","pit_kpct","pit_fbpct","pit_1Bpct","pit_2Bpct","pit_3Bpct","pit_HRpct","pit_ipoutpct","pit_pa","last","first","nickname","name"
"curtj003","R",0.0833333333333333,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.416666666666667,12,"Curtiss","John Pickens","John","John Curtiss"
"chiva001","R",0.210526315789474,0.0827067669172932,0.150375939849624,0.0150375939849624,0.0150375939849624,0.0526315789473684,0.473684210526316,133,"Chivilli","Angel","Angel","Angel Chivilli"
"buttj001","R",0.268707482993197,0.146258503401361,0.0884353741496599,0.0306122448979592,0,0.0204081632653061,0.445578231292517,294,"Butto","Jose Alejandro","Jose","Jose Butto"
"peted003","L",0.198039215686275,0.103921568627451,0.154901960784314,0.0431372549019608,0.00196078431372549,0.0156862745098039,0.482352941176471,510,"Peterson","David John","David","David Peterson"
"brazh001","R",0.235023041474654,0.129032258064516,0.138248847926267,0.0138248847926267,0.0138248847926267,0.00921658986175115,0.460829493087558,217,"Brazoban","Huascar Leandro","Huascar","Huascar Brazoban"
"youna002","L",0.220588235294118,0.102941176470588,0.132352941176471,0.0441176470588235,0.0147058823529412,0.0294117647058824,0.455882352941176,68,"Young","Alexander Edward","Alex","Alex Young"
"ottaa001","R",0.285714285714286,0.122448979591837,0.138775510204082,0.0326530612244898,0.00408163265306122,0.0244897959183673,0.391836734693878,245,"Ottavino","Adam Robert","Adam","Adam Ottavino"
"yound005","L",0.290909090909091,0.151515151515152,0.121212121212121,0.0363636363636364,0,0.0181818181818182,0.381818181818182,165,"Young","Daniel Alexander","Danny","Danny Young"
"quinj001","L",0.188284518828452,0.103207810320781,0.133891213389121,0.0404463040446304,0.00418410041841004,0.0306834030683403,0.499302649930265,717,"Quintana","Jose Guillermo","Jose","Jose Quintana"
"franb002","R",0.225490196078431,0.071078431372549,0.102941176470588,0.0367647058823529,0,0.0416666666666667,0.522058823529412,408,"Francis","Robert Bowden","Bowden","Bowden Francis"
"pop-z001","R",0.157894736842105,0.100478468899522,0.143540669856459,0.0287081339712919,0,0.0430622009569378,0.526315789473684,209,"Pop","Zachery M.","Zach","Zach Pop"
"cabrg001","L",0.18450184501845,0.114391143911439,0.154981549815498,0.040590405904059,0,0.03690036900369,0.468634686346863,271,"Cabrera","Genesis","Genesis","Genesis Cabrera"
"greec003","R",0.219047619047619,0.0761904761904762,0.123809523809524,0.0333333333333333,0,0.0380952380952381,0.509523809523809,210,"Green","Chad Keith","Chad","Chad Green"
"gausk001","R",0.214285714285714,0.0767195767195767,0.133597883597884,0.0542328042328042,0.00396825396825397,0.0264550264550265,0.490740740740741,756,"Gausman","Kevin John","Kevin","Kevin Gausman"
"burrr002","R",0.335714285714286,0.0928571428571429,0.107142857142857,0.0714285714285714,0,0.0285714285714286,0.364285714285714,140,"Burr","Ryan Matthew","Ryan","Ryan Burr"
"swane001","R",0.220238095238095,0.0892857142857143,0.0892857142857143,0.0595238095238095,0,0.0654761904761905,0.476190476190476,168,"Swanson","Erik Donald","Erik","Erik Swanson"
"berrj001","R",0.194656488549618,0.0852417302798982,0.142493638676845,0.0267175572519084,0.00508905852417303,0.039440203562341,0.506361323155216,786,"Berrios","Jose Orlando","Jose","Jose Berrios"
"littb002","L",0.186528497409326,0.103626943005181,0.150259067357513,0.0259067357512953,0,0.0362694300518135,0.49740932642487,193,"Little","Brendon David","Brendon","Brendon Little"
"nanct001","R",0.204301075268817,0.10752688172043,0.118279569892473,0.043010752688172,0.010752688172043,0.021505376344086,0.494623655913978,93,"Nance","Thomas Andrew","Tommy","Tommy Nance"
"schws001","R",0.254,0.058,0.122,0.054,0.008,0.028,0.476,500,"Schwellenbach","Spencer Drew","Spencer","Spencer Schwellenbach"
"burkb001","L",0.266233766233766,0.116883116883117,0.12987012987013,0.0779220779220779,0.00649350649350649,0.025974025974026,0.376623376623377,154,"Burke","Brock Christopher","Brock","Brock Burke"
"johnp001","R",0.283898305084746,0.114406779661017,0.139830508474576,0.0338983050847458,0.00423728813559322,0.0254237288135593,0.398305084745763,236,"Johnson","Pierce William","Pierce","Pierce Johnson"
"lee-d005","L",0.316666666666667,0.0708333333333333,0.125,0.0458333333333333,0.00416666666666667,0.0291666666666667,0.408333333333333,240,"Lee","Dylan Ryan","Dylan","Dylan Lee"
"jackl001","R",0.251063829787234,0.119148936170213,0.153191489361702,0.0382978723404255,0,0.0297872340425532,0.408510638297872,235,"Jackson","Luke Ray","Luke","Luke Jackson"
"salec001","L",0.320512820512821,0.066951566951567,0.136752136752137,0.0455840455840456,0.0056980056980057,0.0128205128205128,0.411680911680912,702,"Sale","Christopher","Chris","Chris Sale"
"hergj001","R",0.288461538461538,0.0576923076923077,0.153846153846154,0.0576923076923077,0,0.0384615384615385,0.403846153846154,52,"Herget","James Matthew","Jimmy","Jimmy Herget"
"mortc002","R",0.238231098430813,0.118402282453638,0.134094151212553,0.0499286733238231,0.00285306704707561,0.0328102710413695,0.423680456490728,701,"Morton","Charles Alfred","Charlie","Charlie Morton"
"jimej003","R",0.296028880866426,0.0974729241877256,0.122743682310469,0.0324909747292419,0,0.0072202166064982,0.444043321299639,277,"Jimenez","Joe Alexander","Joe","Joe Jimenez"
"igler001","R",0.262548262548263,0.0617760617760618,0.104247104247104,0.0193050193050193,0.00772200772200772,0.0154440154440154,0.528957528957529,259,"Iglesias","Raisel","Raisel","Raisel Iglesias"
"aldes001","L",0.149253731343284,0.17910447761194,0.149253731343284,0.0447761194029851,0,0.0298507462686567,0.447761194029851,67,"Aldegheri","Samuel","Sam","Sam Aldegheri"
"medev001","R",0.185185185185185,0.222222222222222,0.148148148148148,0.0740740740740741,0,0.037037037037037,0.333333333333333,27,"Mederos","Victor","Victor","Victor Mederos"
"charj001","R",0.205479452054795,0.102739726027397,0.102739726027397,0.0205479452054795,0,0.0410958904109589,0.527397260273973,146,"Chargois","Jon Thomas","J.T.","J.T. Chargois"
"millr004","R",0.189655172413793,0.137931034482759,0.137931034482759,0.0517241379310345,0,0.0344827586206897,0.448275862068966,58,"Miller","Ryan Robert","Ryan","Ryan Miller"
"zefer001","R",0.28125,0.125,0.09375,0.015625,0,0,0.484375,64,"Zeferjahn","Ryan Joseph","Ryan","Ryan Zeferjahn"
"taylt003","R",0.308641975308642,0.0864197530864197,0.0864197530864197,0.0493827160493827,0,0.0493827160493827,0.419753086419753,81,"Taylor","Troy Jonathan","Troy","Troy Taylor"
"danac001","R",0.153846153846154,0.153846153846154,0.115384615384615,0.0576923076923077,0,0.0961538461538462,0.423076923076923,52,"Dana","Caden Lawrence","Caden","Caden Dana"
"millb004","R",0.242897727272727,0.0681818181818182,0.119318181818182,0.0355113636363636,0.00142045454545455,0.0298295454545455,0.502840909090909,704,"Miller","Bryce Austen","Bryce","Bryce Miller"
"buehw001","R",0.186046511627907,0.0959302325581395,0.162790697674419,0.0436046511627907,0.00581395348837209,0.0465116279069767,0.459302325581395,344,"Buehler","Walker Anthony","Walker","Walker Buehler"
"hudsd001","R",0.24901185770751,0.0790513833992095,0.106719367588933,0.0316205533596838,0.00395256916996047,0.0395256916996047,0.490118577075099,253,"Hudson","Daniel Claiborne","Daniel","Daniel Hudson"
"phile001","R",0.276315789473684,0.0789473684210526,0.135964912280702,0.0482456140350877,0,0.0263157894736842,0.434210526315789,228,"Phillips","Evan John","Evan","Evan Phillips"
"treib001","R",0.304347826086957,0.0706521739130435,0.103260869565217,0.0489130434782609,0,0.0271739130434783,0.445652173913043,184,"Treinen","Blake Michael","Blake","Blake Treinen"
"kopem001","R",0.315412186379928,0.139784946236559,0.111111111111111,0.014336917562724,0,0.032258064516129,0.387096774193548,279,"Kopech","Michael Talbert","Michael","Michael Kopech"
"brasr001","R",0.227272727272727,0.0454545454545455,0.118181818181818,0.0454545454545455,0.00909090909090909,0.0272727272727273,0.527272727272727,110,"Brasier","Ryan David","Ryan","Ryan Brasier"
"millb005","R",0.201550387596899,0.124031007751938,0.170542635658915,0.0271317829457364,0.00387596899224806,0.0658914728682171,0.406976744186047,258,"Miller","Robert Anthony","Bobby","Bobby Miller"
"grovm001","R",0.25,0.101851851851852,0.148148148148148,0.0324074074074074,0.00462962962962963,0.0277777777777778,0.435185185185185,216,"Grove","Michael","Michael","Michael Grove"
"petem001","R",0.155555555555556,0.133333333333333,0.133333333333333,0.0666666666666667,0,0.0333333333333333,0.477777777777778,90,"Petersen","Michael Kenechukwu","Michael","Michael Petersen"
"kikuy001","L",0.279891304347826,0.0625,0.160326086956522,0.03125,0.00135869565217391,0.0339673913043478,0.43070652173913,736,"Kikuchi","Yusei","Yusei","Yusei Kikuchi"
"nerih001","R",0.246153846153846,0.115384615384615,0.130769230769231,0.0423076923076923,0.00769230769230769,0.0307692307692308,0.426923076923077,260,"Neris","Hector","Hector","Hector Neris"
"ort-k001","R",0.279569892473118,0.043010752688172,0.0752688172043011,0.021505376344086,0,0.0752688172043011,0.505376344086022,93,"Ort","Kaleb James","Kaleb","Kaleb Ort"
"blanr001","R",0.245562130177515,0.103550295857988,0.0931952662721894,0.0384615384615385,0.00443786982248521,0.0325443786982249,0.482248520710059,676,"Blanco","Ronel De Jesus","Ronel","Ronel Blanco"
"cannj001","R",0.174329501915709,0.0842911877394636,0.153256704980843,0.0459770114942529,0.00574712643678161,0.0344827586206897,0.501915708812261,522,"Cannon","Jonathan Patrick","Jonathan","Jonathan Cannon"
"kuhlc001","R",0.225,0.129166666666667,0.1625,0.0458333333333333,0.00416666666666667,0.0208333333333333,0.4125,240,"Kuhl","Chad Michael","Chad","Chad Kuhl"
"ellaf001","L",0.257425742574257,0.128712871287129,0.118811881188119,0.0297029702970297,0,0.0297029702970297,0.435643564356436,101,"Ellard","Fraser","Fraser","Fraser Ellard"
"andej005","R",0.235537190082645,0.144628099173554,0.140495867768595,0.0371900826446281,0,0.0206611570247934,0.421487603305785,242,"Anderson","Justin Charles","Justin","Justin Anderson"
"martd006","R",0.213636363636364,0.127272727272727,0.181818181818182,0.0227272727272727,0,0.0227272727272727,0.431818181818182,220,"Martin","Davis Alan","Davis","Davis Martin"
"ederj001","L",0.111111111111111,0.222222222222222,0.222222222222222,0,0,0,0.444444444444444,9,"Eder","Jacob Andrew","Jake","Jake Eder"
"shusj001","L",0.174454828660436,0.102803738317757,0.158878504672897,0.0404984423676012,0.00311526479750779,0.0280373831775701,0.492211838006231,321,"Shuster","Jared Craig","Jared","Jared Shuster"
"varlg001","R",0.234782608695652,0.0782608695652174,0.191304347826087,0.0434782608695652,0.00869565217391304,0.0173913043478261,0.426086956521739,115,"Varland","Augustus James","Gus","Gus Varland"
"berrp001","R",0.313253012048193,0.168674698795181,0.108433734939759,0.0481927710843374,0,0.0240963855421687,0.337349397590361,83,"Berroa","Prelander","Prelander","Prelander Berroa"
"iriaj001","R",0.2,0.266666666666667,0.1,0,0,0,0.433333333333333,30,"Iriarte","Jairo Alejandro","Jairo","Jairo Iriarte"
"degrj001","R",0.318181818181818,0.0454545454545455,0.159090909090909,0.0681818181818182,0,0.0227272727272727,0.386363636363636,44,"deGrom","Jacob Anthony","Jacob","Jacob deGrom"
"festm001","R",0.24,0.09,0.12,0.06,0.01,0.02,0.46,100,"Festa","Matthew Joseph","Matt","Matt Festa"
"heana001","L",0.229437229437229,0.0764790764790765,0.151515151515152,0.0432900432900433,0.00144300144300144,0.0331890331890332,0.464646464646465,693,"Heaney","Andrew Mark","Andrew","Andrew Heaney"
"garag001","R",0.191304347826087,0.139130434782609,0.139130434782609,0.0260869565217391,0,0.0347826086956522,0.469565217391304,115,"Garabito","Gerson Yeris","Gerson","Gerson Garabito"
"churm001","R",0.25,0,0,0.25,0,0,0.5,4,"Church","Marc Easton","Marc","Marc Church"
"dunnd001","R",0.216152019002375,0.109263657957245,0.140142517814727,0.0451306413301663,0.00237529691211401,0.0427553444180523,0.444180522565321,421,"Dunning","Dane Anthony","Dane","Dane Dunning"
"eovan001","R",0.238505747126437,0.0704022988505747,0.135057471264368,0.0402298850574713,0.0028735632183908,0.0330459770114943,0.479885057471264,696,"Eovaldi","Nathan Edward","Nathan","Nathan Eovaldi"
"gallz001","R",0.251207729468599,0.0933977455716586,0.138486312399356,0.0466988727858293,0.00805152979066022,0.0209339774557166,0.44122383252818,621,"Gallen","Zachary Peter","Zac","Zac Gallen"
"molia001","R",0.15530303030303,0.0909090909090909,0.189393939393939,0.0606060606060606,0.00378787878787879,0.0189393939393939,0.481060606060606,264,"Molina","Anthony Jose","Anthony","Anthony Molina"
"beekj001","L",0.176282051282051,0.0961538461538462,0.192307692307692,0.032051282051282,0.00320512820512821,0.0192307692307692,0.480769230769231,312,"Beeks","Jalen Christopher","Jalen","Jalen Beeks"
"mcgos001","R",0.166666666666667,0.146666666666667,0.106666666666667,0.0666666666666667,0.0133333333333333,0.04,0.46,150,"McGough","Scott Thomas","Scott","Scott McGough"
"castm002","R",0.125,0.0625,0.171875,0.078125,0.015625,0.046875,0.5,64,"Castro","Miguel Angel","Miguel","Miguel Castro"
"nelsk001","L",0.19047619047619,0.0952380952380952,0.119047619047619,0.0238095238095238,0,0.0476190476190476,0.523809523809524,42,"Nelson","Kyle Bartlett","Kyle","Kyle Nelson"
"mearn001","R",0.29296875,0.09375,0.16015625,0.05078125,0,0.02734375,0.375,256,"Mears","Nicolaus Tanner","Nick","Nick Mears"
"frial001","R",0.226415094339623,0.132075471698113,0.226415094339623,0.0754716981132075,0.0188679245283019,0.0377358490566038,0.283018867924528,53,"Frias","Luis David (Guzman)","Luis","Luis Frias"
"kellm002","R",0.21,0.07,0.13,0.0533333333333333,0.00333333333333333,0.0366666666666667,0.496666666666667,300,"Kelly","Kenneth Merrill","Merrill","Merrill Kelly"
"mantj002","L",0.218106995884774,0.0740740740740741,0.135802469135802,0.0576131687242798,0.0164609053497942,0.00411522633744856,0.493827160493827,243,"Mantiply","Joseph Newman","Joe","Joe Mantiply"
"thomr007","R",0.191176470588235,0.0588235294117647,0.172794117647059,0.0294117647058824,0.0147058823529412,0.0183823529411765,0.514705882352941,272,"Thompson","Ryan Scott","Ryan","Ryan Thompson"
"ginkk001","R",0.264604810996564,0.0618556701030928,0.15807560137457,0.0549828178694158,0.00343642611683849,0.0206185567010309,0.436426116838488,291,"Ginkel","Kevin Andrew","Kevin","Kevin Ginkel"
"henrt001","L",0.164835164835165,0.120879120879121,0.142857142857143,0.0659340659340659,0.010989010989011,0.0494505494505494,0.445054945054945,182,"Henry","Thomas Jack","Tommy","Tommy Henry"
"gomba001","L",0.166666666666667,0.0560344827586207,0.150862068965517,0.0560344827586207,0.00574712643678161,0.0431034482758621,0.521551724137931,696,"Gomber","Austin Zachary","Austin","Austin Gomber"
"jarvb001","R",0.147286821705426,0.147286821705426,0.143410852713178,0.0348837209302326,0,0.0232558139534884,0.503875968992248,258,"Jarvis","Bryce Martin","Bryce","Bryce Jarvis"
"pfaab001","R",0.243421052631579,0.0605263157894737,0.160526315789474,0.0407894736842105,0.00789473684210526,0.0315789473684211,0.455263157894737,760,"Pfaadt","Brandon Connor","Brandon","Brandon Pfaadt"
"nelsr003","R",0.2,0.0619047619047619,0.147619047619048,0.0571428571428571,0.0142857142857143,0.026984126984127,0.492063492063492,630,"Nelson","Ryne Tanner","Ryne","Ryne Nelson"
"burdn001","R",0.266666666666667,0.244444444444444,0.0888888888888889,0,0,0.0222222222222222,0.377777777777778,45,"Burdi","Nicholas Edward","Nick","Nick Burdi"
"gonzv001","L",0.11340206185567,0.164948453608247,0.0824742268041237,0.0206185567010309,0,0.0309278350515464,0.587628865979381,97,"Gonzalez","Victor Aaron (Ortiz)","Victor","Victor Gonzalez"
"cousj001","R",0.341935483870968,0.161290322580645,0.0838709677419355,0.00645161290322581,0.00645161290322581,0.032258064516129,0.367741935483871,155,"Cousins","Jake Owen","Jake","Jake Cousins"
"loaij001","R",0.15,0.05,0.35,0,0,0,0.45,20,"Loaisiga","Jonathan Stanley","Jonathan","Jonathan Loaisiga"
"matzs001","L",0.173684210526316,0.0894736842105263,0.168421052631579,0.0526315789473684,0,0.0368421052631579,0.478947368421053,190,"Matz","Steven Jakob","Steven","Steven Matz"
"gallg001","R",0.223404255319149,0.106382978723404,0.0957446808510638,0.0957446808510638,0,0.0638297872340425,0.414893617021277,94,"Gallegos","Giovanny","Giovanny","Giovanny Gallegos"
"gibsk002","R",0.209141274238227,0.0997229916897507,0.14404432132964,0.0415512465373961,0.00554016620498615,0.0318559556786704,0.46814404432133,722,"Gibson","Kyle Benjamin","Kyle","Kyle Gibson"
"palla001","R",0.18467583497053,0.0982318271119843,0.159135559921415,0.0412573673870334,0,0.0157170923379175,0.50098231827112,509,"Pallante","Neil Andre","Andre","Andre Pallante"
"mikom001","R",0.169444444444444,0.0416666666666667,0.156944444444444,0.0708333333333333,0.00555555555555556,0.0361111111111111,0.519444444444444,720,"Mikolas","Miles Tice","Miles","Miles Mikolas"
"browb006","R",0.288288288288288,0.0900900900900901,0.121621621621622,0.0405405405405405,0,0.0225225225225225,0.436936936936937,222,"Brown","Benjamin","Ben","Ben Brown"
"littl001","L",0.256880733944954,0.201834862385321,0.0917431192660551,0.036697247706422,0,0.00917431192660551,0.403669724770642,109,"Little","Luke Justice","Luke","Luke Little"
"smyld001","L",0.217898832684825,0.108949416342412,0.155642023346304,0.0272373540856031,0,0.0389105058365759,0.45136186770428,257,"Smyly","Todd Andrew","Drew","Drew Smyly"
"thomk002","R",0.283464566929134,0.141732283464567,0.0866141732283465,0.031496062992126,0.0078740157480315,0.0236220472440945,0.425196850393701,127,"Thompson","Keegan Cole","Keegan","Keegan Thompson"
"hendk001","R",0.153439153439153,0.0811287477954145,0.194003527336861,0.0264550264550265,0.0017636684303351,0.037037037037037,0.506172839506173,567,"Hendricks","Kyle Christian","Kyle","Kyle Hendricks"
"paled001","R",0.231884057971014,0.188405797101449,0.130434782608696,0.072463768115942,0,0,0.376811594202899,69,"Palencia","Daniel Jesus","Daniel","Daniel Palencia"
"leitm002","R",0.3359375,0.09765625,0.14453125,0.03515625,0.00390625,0.03125,0.3515625,256,"Leiter","Mark Edward Jr.","Mark","Mark Leiter"
"almoy001","R",0.298507462686567,0.149253731343284,0.0895522388059701,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.417910447761194,67,"Almonte","Yency","Yency","Yency Almonte"
"alzoa001","R",0.173333333333333,0.0933333333333333,0.16,0.0133333333333333,0,0.08,0.48,75,"Alzolay","Adbert Marcelo","Adbert","Adbert Alzolay"
"wickj001","L",0.19811320754717,0.10377358490566,0.165094339622642,0.0471698113207547,0.00471698113207547,0.0424528301886792,0.438679245283019,212,"Wicks","Jordan Maslin","Jordan","Jordan Wicks"
"wesnh001","R",0.236749116607774,0.0812720848056537,0.120141342756184,0.0353356890459364,0,0.0424028268551237,0.484098939929329,283,"Wesneski","Hayden Gregory","Hayden","Hayden Wesneski"
"martj011","R",0.295454545454545,0.123376623376623,0.149350649350649,0.0324675324675325,0.00324675324675325,0.00649350649350649,0.38961038961039,308,"Martinez","Justin","Justin","Justin Martinez"
"paxtj001","L",0.167048054919908,0.116704805491991,0.1441647597254,0.0411899313501144,0.0045766590389016,0.0274599542334096,0.498855835240275,437,"Paxton","James Alston","James","James Paxton"
"saala001","L",0,0.5,0,0.25,0,0,0.25,8,"Saalfrank","Andrew Jacob","Andrew","Andrew Saalfrank"
"allel002","L",0.1640625,0.09375,0.1796875,0.046875,0,0.0234375,0.4921875,128,"Allen","Logan Shane","Logan","Logan Allen"
"kellj001","R",0.244755244755245,0.146853146853147,0.146853146853147,0.041958041958042,0,0.027972027972028,0.391608391608392,143,"Kelly","Joseph William","Joe","Joe Kelly"
"vesia001","L",0.330798479087452,0.129277566539924,0.0608365019011407,0.0342205323193916,0.00380228136882129,0.026615969581749,0.414448669201521,263,"Vesia","Alexander Victor","Alex","Alex Vesia"
"hughb002","L",0.235955056179775,0.134831460674157,0.123595505617978,0.0561797752808989,0,0.0898876404494382,0.359550561797753,89,"Hughes","Brandon Kenneth","Brandon","Brandon Hughes"
"knacl001","R",0.241258741258741,0.0734265734265734,0.115384615384615,0.0314685314685315,0.00699300699300699,0.048951048951049,0.482517482517482,286,"Knack","Landon Dakota","Landon","Landon Knack"
"crisn001","R",0.230769230769231,0,0.192307692307692,0.0384615384615385,0,0.0384615384615385,0.5,26,"Crismatt","Nabil Antonio (Abuchaibe)","Nabil","Nabil Crismatt"
"montj004","L",0.156015037593985,0.0864661654135338,0.172932330827068,0.075187969924812,0.0056390977443609,0.0263157894736842,0.477443609022556,532,"Montgomery","Jordan Blackmon","Jordan","Jordan Montgomery"
"yamay001","R",0.285326086956522,0.0625,0.130434782608696,0.0570652173913043,0.00543478260869565,0.0190217391304348,0.440217391304348,368,"Yamamoto","Yoshinobu","Yoshinobu","Yoshinobu Yamamoto"
"walsb001","L",0.216867469879518,0.156626506024096,0.120481927710843,0.0240963855421687,0,0.0481927710843374,0.433734939759036,83,"Walston","Matthew Blake","Blake","Blake Walston"
"feyej001","R",0.1875,0.125,0.104166666666667,0.0625,0,0.0625,0.458333333333333,48,"Feyereisen","Jonathon Paul","Jonathon","Jonathon Feyereisen"
"ceccs001","R",0.189349112426035,0.0621301775147929,0.153846153846154,0.0680473372781065,0.0029585798816568,0.0473372781065089,0.476331360946746,338,"Cecconi","Slade Devin","Slade","Slade Cecconi"
"kingm002","R",0.276859504132231,0.0964187327823691,0.134986225895317,0.0371900826446281,0.00275482093663912,0.0234159779614325,0.428374655647383,726,"King","Michael McRae","Michael","Michael King"
"koles001","R",0.184834123222749,0.0710900473933649,0.218009478672986,0.042654028436019,0,0.018957345971564,0.464454976303318,211,"Kolek","Stephen James","Stephen","Stephen Kolek"
"ashcg001","R",0.162857142857143,0.0942857142857143,0.18,0.0428571428571429,0,0.0314285714285714,0.488571428571429,350,"Ashcraft","Douglas Graham","Graham","Graham Ashcraft"
"pagae001","R",0.278481012658228,0.069620253164557,0.177215189873418,0.0379746835443038,0,0.0379746835443038,0.39873417721519,158,"Pagan","Emilio Enrique","Emilio","Emilio Pagan"
"suteb001","L",0.185185185185185,0.0555555555555556,0.151851851851852,0.0407407407407407,0.0037037037037037,0.037037037037037,0.525925925925926,270,"Suter","Brent Michael","Brent","Brent Suter"
"cruzf002","R",0.378472222222222,0.125,0.104166666666667,0.0486111111111111,0.00347222222222222,0.03125,0.309027777777778,288,"Cruz","Fernando E.","Fernando","Fernando Cruz"
"wilsj004","L",0.244019138755981,0.0717703349282297,0.167464114832536,0.0478468899521531,0,0.0478468899521531,0.421052631578947,209,"Wilson","Justin James","Justin","Justin Wilson"
"simsl001","R",0.227906976744186,0.148837209302326,0.116279069767442,0.0325581395348837,0.00465116279069767,0.0372093023255814,0.432558139534884,215,"Sims","Lucas Sundberg","Lucas","Lucas Sims"
"diaza004","R",0.227272727272727,0.152892561983471,0.111570247933884,0.0371900826446281,0,0.0247933884297521,0.446280991735537,242,"Diaz","Alexis Omar","Alexis","Alexis Diaz"
"greeh001","R",0.276595744680851,0.124386252045827,0.101472995090016,0.0310965630114566,0.00490998363338789,0.0196399345335516,0.44189852700491,611,"Greene","Christian Hunter","Hunter","Hunter Greene"
"farmb001","R",0.234113712374582,0.120401337792642,0.103678929765886,0.0568561872909699,0.00334448160535117,0.0234113712374582,0.45819397993311,299,"Farmer","George Runie","Buck","Buck Farmer"
"abboa001","L",0.194539249146758,0.0921501706484642,0.12457337883959,0.0477815699658703,0.00170648464163823,0.0426621160409556,0.496587030716724,586,"Abbott","Andrew Cole","Andrew","Andrew Abbott"
"sewap001","R",0.260606060606061,0.0787878787878788,0.096969696969697,0.0787878787878788,0,0.0363636363636364,0.448484848484848,165,"Sewald","Paul Stanton","Paul","Paul Sewald"
"skubt001","L",0.302788844621514,0.0584329349269588,0.131474103585657,0.0318725099601594,0.00531208499335989,0.0199203187250996,0.450199203187251,753,"Skubal","Tarik Daniel","Tarik","Tarik Skubal"
"langa001","R",0.233333333333333,0.211111111111111,0.133333333333333,0.0444444444444444,0,0,0.377777777777778,90,"Lange","Alexander Craig","Alex","Alex Lange"
"mannm001","R",0.186991869918699,0.0975609756097561,0.186991869918699,0.032520325203252,0.00813008130081301,0.024390243902439,0.463414634146341,123,"Manning","Matthew George","Matt","Matt Manning"
"garrb001","L",0.211180124223602,0.0559006211180124,0.167701863354037,0.0496894409937888,0,0.031055900621118,0.484472049689441,161,"Garrett","Braxton Lee","Braxton","Braxton Garrett"
"sancs001","R",0.104938271604938,0.104938271604938,0.191358024691358,0.0555555555555556,0,0.0185185185185185,0.524691358024691,162,"Sanchez","Sixto","Sixto","Sixto Sanchez"
"benda001","R",0.258771929824561,0.0964912280701754,0.153508771929825,0.0482456140350877,0.0043859649122807,0.0131578947368421,0.425438596491228,228,"Bender","Anthony Wayne","Anthony","Anthony Bender"
"narda001","L",0.333333333333333,0.0904761904761905,0.114285714285714,0.0523809523809524,0.00952380952380952,0.0333333333333333,0.366666666666667,210,"Nardi","Andrew Christopher","Andrew","Andrew Nardi"
"faucc001","R",0.268085106382979,0.127659574468085,0.14468085106383,0.0468085106382979,0.0170212765957447,0,0.395744680851064,235,"Faucher","Calvin Louis","Calvin","Calvin Faucher"
"weatr001","L",0.217983651226158,0.0899182561307902,0.133514986376022,0.0490463215258856,0,0.0299727520435967,0.479564032697548,367,"Weathers","Ryan","Ryan","Ryan Weathers"
"crond001","R",0.235294117647059,0.0980392156862745,0.186274509803922,0.0522875816993464,0.00326797385620915,0.00326797385620915,0.42156862745098,306,"Cronin","Declan Evans","Declan","Declan Cronin"
"scott003","L",0.285714285714286,0.125850340136054,0.119047619047619,0.0238095238095238,0,0.0102040816326531,0.435374149659864,294,"Scott","Tanner Alexander","Tanner","Tanner Scott"
"mille002","L",0.306338028169014,0.137323943661972,0.112676056338028,0.0316901408450704,0.00704225352112676,0.0246478873239437,0.380281690140845,284,"Miller","Erik Christopher","Erik","Erik Miller"
"howas003","R",0.1875,0.0972222222222222,0.208333333333333,0.0486111111111111,0.0138888888888889,0.0347222222222222,0.409722222222222,144,"Howard","Spencer Lee","Spencer","Spencer Howard"
"hjels001","R",0.222551928783383,0.056379821958457,0.189910979228487,0.0267062314540059,0.0029673590504451,0.029673590504451,0.471810089020772,337,"Hjelle","Sean Anthony","Sean","Sean Hjelle"
"roget002","R",0.175862068965517,0.0448275862068966,0.158620689655172,0.0482758620689655,0,0.0241379310344828,0.548275862068966,290,"Rogers","Tyler Scott","Tyler","Tyler Rogers"
"rodrr010","R",0.239819004524887,0.0950226244343891,0.14027149321267,0.0452488687782805,0.00904977375565611,0.0180995475113122,0.452488687782805,221,"Rodriguez","Randy Alberto","Randy","Randy Rodriguez"
"harrk001","L",0.221804511278195,0.0921052631578947,0.152255639097744,0.0469924812030075,0.0018796992481203,0.0338345864661654,0.451127819548872,532,"Harrison","Kyle Christopher","Kyle","Kyle Harrison"
"roget001","L",0.257028112449799,0.0963855421686747,0.1285140562249,0.0522088353413655,0.00401606425702811,0.0281124497991968,0.433734939759036,249,"Rogers","Taylor Allen","Taylor","Taylor Rogers"
"hickj002","R",0.1995841995842,0.116424116424116,0.155925155925156,0.0478170478170478,0.00415800415800416,0.0249480249480249,0.451143451143451,481,"Hicks","Jordan McKinley","Jordan","Jordan Hicks"
"walkr001","R",0.321428571428571,0.0876623376623377,0.12012987012987,0.0227272727272727,0.00324675324675325,0.0162337662337662,0.428571428571429,308,"Walker","Ryan Patrick","Ryan","Ryan Walker"
"vieit001","R",0.220338983050847,0.15819209039548,0.124293785310734,0.0338983050847458,0.00564971751412429,0.0451977401129944,0.412429378531073,177,"Vieira","Thyago da Silva","Thyago","Thyago Vieira"
